"TAG","TIME","X","Y","n_X","n_Y","geometry","surface_type_combined"
238,"2021-04-28 02:14:34.703",240669.1137658318,713778.6563646924,35.43020677377455,32.517958080609496,"POINT (35.43020677377455 32.517958080609496)","urban"
239,"2021-04-28 02:14:34.220",242365.9248690195,714775.2190080222,35.44828990760551,32.52691064122314,"POINT (35.44828990760551 32.52691064122314)","unknown"
423,"2021-04-28 02:14:34.706",240317.74674152883,717351.3706140732,35.42654651691104,32.55018084730755,"POINT (35.42654651691104 32.55018084730755)","rural"
428,"2021-04-28 02:14:34.496",241375.40958193684,717347.967641629,35.437806983003036,32.55012976274061,"POINT (35.437806983003036 32.55012976274061)","urban"
376,"2021-04-28 02:14:35.520",237204.8409976074,720017.5350206029,35.39345490670819,32.57427648597756,"POINT (35.39345490670819 32.57427648597756)","unknown"
229,"2021-04-28 02:14:35.052",236859.83985706867,715920.5549994959,35.38970488300692,32.53733844913566,"POINT (35.38970488300692 32.53733844913566)","rural"
220,"2021-04-28 02:14:35.714",242592.6817210437,718313.2561188748,35.45079059170331,32.55880925530311,"POINT (35.45079059170331 32.55880925530311)","rural"
167,"2021-04-28 02:14:35.016",243342.16844902403,713304.6315416415,35.45864357652565,32.51362938931526,"POINT (35.45864357652565 32.51362938931526)","rural"
167,"2021-04-28 02:14:35.016",243342.16844902403,713304.6315416415,35.45864357652565,32.51362938931526,"POINT (35.45864357652565 32.51362938931526)","rural"
425,"2021-04-28 02:14:35.657",237977.0680329216,714976.8557575936,35.401579341485736,32.528810762105294,"POINT (35.401579341485736 32.528810762105294)","unknown"
201,"2021-04-28 02:14:36.613",245271.260069417,709951.6245203936,35.479081615541766,32.483351223063195,"POINT (35.479081615541766 32.483351223063195)","urban"
201,"2021-04-28 02:14:36.613",245271.260069417,709951.6245203936,35.479081615541766,32.483351223063195,"POINT (35.479081615541766 32.483351223063195)","urban"
405,"2021-04-28 02:14:36.438",242069.8176143269,720964.821551848,35.445287222771306,32.58272973904703,"POINT (35.445287222771306 32.58272973904703)","rural"
225,"2021-04-28 02:14:37.466",239175.7576453355,717701.9033266604,35.41439552806021,32.55336258043389,"POINT (35.41439552806021 32.55336258043389)","rural"
231,"2021-04-28 02:14:37.770",242287.5011471197,713933.5636451434,35.44743474549598,32.51932282586647,"POINT (35.44743474549598 32.51932282586647)","rural"
424,"2021-04-28 02:14:37.587",243544.3020417445,714934.3409926974,35.46083647414706,32.5283205389779,"POINT (35.46083647414706 32.5283205389779)","rural"
429,"2021-04-28 02:14:37.661",241730.36628600684,714181.6411904652,35.44151104247212,32.521571125203984,"POINT (35.44151104247212 32.521571125203984)","rural"
430,"2021-04-28 02:14:37.444",243019.8529434656,714430.7141615887,35.45524160191311,32.52379046334975,"POINT (35.45524160191311 32.52379046334975)","unknown"
323,"2021-04-28 02:14:38.076",238688.36645202665,714881.7222414732,35.409148547460504,32.527940819330354,"POINT (35.409148547460504 32.527940819330354)","rural"
325,"2021-04-28 02:14:38.361",238184.618537432,715252.1580834403,35.403794019884835,32.5312897585643,"POINT (35.403794019884835 32.5312897585643)","rural"
423,"2021-04-28 02:14:38.705",240316.1172819573,717350.6743418706,35.42652915318585,32.550174599502306,"POINT (35.42652915318585 32.550174599502306)","rural"
428,"2021-04-28 02:14:38.495",241379.2820061082,717347.2285521191,35.43784819398773,32.550123021656816,"POINT (35.43784819398773 32.550123021656816)","urban"
19,"2021-04-28 02:14:38.223",243392.3417872743,717651.677856915,35.45928821461275,32.552826688213955,"POINT (35.45928821461275 32.552826688213955)","rural"
378,"2021-04-28 02:14:39.879",240818.4582551695,713473.5394354516,35.43178929453458,32.51520389079375,"POINT (35.43178929453458 32.51520389079375)","urban"
228,"2021-04-28 02:14:39.288",242518.21387632852,716713.358773737,35.44995840254413,32.54438417342032,"POINT (35.44995840254413 32.54438417342032)","rural"
425,"2021-04-28 02:14:39.657",237975.07923721036,714976.6349974228,35.40155816813462,32.52880880463177,"POINT (35.40155816813462 32.52880880463177)","unknown"
407,"2021-04-28 02:14:39.299",241157.62506614387,715081.1240126914,35.435435968584116,32.52969334831588,"POINT (35.435435968584116 32.52969334831588)","water"
310,"2021-04-28 02:14:40.717",237720.10391831252,714785.1617226491,35.398840458095265,32.527086459623284,"POINT (35.398840458095265 32.527086459623284)","rural"
144,"2021-04-28 02:14:40.155",238170.18679695087,715279.5960970928,35.40364094849038,32.53153741830539,"POINT (35.40364094849038 32.53153741830539)","rural"
145,"2021-04-28 02:14:40.063",244296.2401272156,712998.544071965,35.46878900960293,32.510848387879186,"POINT (35.46878900960293 32.510848387879186)","rural"
21,"2021-04-28 02:14:40.649",246149.4262425296,713422.4650615699,35.48852255315097,32.51462800119094,"POINT (35.48852255315097 32.51462800119094)","unknown"
25,"2021-04-28 02:14:40.077",239699.76928239883,713899.636536842,35.41989280131375,32.5190670888943,"POINT (35.41989280131375 32.5190670888943)","rural"
363,"2021-04-28 02:14:41.026",240934.8108376501,714072.7523020059,35.433041257421365,32.52060491903581,"POINT (35.433041257421365 32.52060491903581)","urban"
161,"2021-04-28 02:14:41.046",240423.78727962307,718187.2550679207,35.427694154037944,32.55771621447139,"POINT (35.427694154037944 32.55771621447139)","water"
163,"2021-04-28 02:14:41.660",240645.72304694715,713765.4366072171,35.42995753252659,32.51783932087753,"POINT (35.42995753252659 32.51783932087753)","urban"
429,"2021-04-28 02:14:41.661",241759.5186097207,714214.425608506,35.4418220952708,32.52186616601007,"POINT (35.4418220952708 32.52186616601007)","rural"
430,"2021-04-28 02:14:41.444",243021.5442554429,714433.9537307575,35.45525968455924,32.52381963949034,"POINT (35.45525968455924 32.52381963949034)","unknown"
238,"2021-04-28 02:14:42.702",240649.7574307011,713793.2889047246,35.430001097163405,32.518090396006755,"POINT (35.430001097163405 32.518090396006755)","urban"
239,"2021-04-28 02:14:42.220",242364.2748223258,714768.4600683801,35.44827218007143,32.526849728153145,"POINT (35.44827218007143 32.526849728153145)","unknown"
423,"2021-04-28 02:14:42.705",240318.64509744404,717351.0495804126,35.42655607424913,32.550177935570815,"POINT (35.42655607424913 32.550177935570815)","rural"
428,"2021-04-28 02:14:42.495",241378.7350358799,717348.6877274755,35.43784240465822,32.55013619019513,"POINT (35.43784240465822 32.55013619019513)","urban"
229,"2021-04-28 02:14:43.051",236847.78182060865,715926.8932725129,35.389576640746256,32.53739579218901,"POINT (35.389576640746256 32.53739579218901)","rural"
429,"2021-04-28 02:14:45.661",241747.6267495457,714222.1127169052,35.4416957089893,32.521935721585564,"POINT (35.4416957089893 32.521935721585564)","rural"
378,"2021-04-28 02:14:47.879",240831.25352920528,713453.6008123932,35.431925015390654,32.51502385227359,"POINT (35.431925015390654 32.51502385227359)","urban"
161,"2021-04-28 02:14:49.046",240426.16467140545,718186.3709359982,35.427719447630366,32.557708197088374,"POINT (35.427719447630366 32.557708197088374)","water"
238,"2021-04-28 02:14:50.702",240624.3394378189,713801.8220207235,35.42973076931207,32.51816782639223,"POINT (35.42973076931207 32.51816782639223)","urban"
429,"2021-04-28 02:14:53.660",241767.5514390845,714254.159653228,35.44190853342822,32.522224297311546,"POINT (35.44190853342822 32.522224297311546)","rural"
323,"2021-04-28 02:14:54.075",238672.19237554347,714868.757872512,35.40897612527112,32.5278241960602,"POINT (35.40897612527112 32.5278241960602)","rural"
428,"2021-04-28 02:14:54.495",241377.23024473008,717342.9559677143,35.43782624995371,32.55008453531685,"POINT (35.43782624995371 32.55008453531685)","urban"
228,"2021-04-28 02:14:55.287",242531.46916703755,716711.6761888581,35.45009947617048,32.54436872550821,"POINT (35.45009947617048 32.54436872550821)","rural"
21,"2021-04-28 02:14:56.648",246140.98888546284,713421.2729596288,35.48843272568488,32.51461745447018,"POINT (35.48843272568488 32.51461745447018)","unknown"
323,"2021-04-28 02:15:02.075",238666.4085849901,714882.0783936824,35.408914834668764,32.527944411094566,"POINT (35.408914834668764 32.527944411094566)","rural"
325,"2021-04-28 02:15:02.359",238181.40523045973,715257.1974703427,35.40375991645562,32.53133525435609,"POINT (35.40375991645562 32.53133525435609)","rural"
428,"2021-04-28 02:15:02.494",241342.2472337245,717376.0185346964,35.43745456960896,32.55038335913977,"POINT (35.43745456960896 32.55038335913977)","urban"
13,"2021-04-28 02:15:02.211",240725.3760194325,713778.7012486743,35.43080556451807,32.517957409108895,"POINT (35.43080556451807 32.517957409108895)","urban"
161,"2021-04-28 02:15:05.045",240423.46166477696,718186.1123012925,35.42769066152775,32.55770591603963,"POINT (35.42769066152775 32.55770591603963)","water"
239,"2021-04-28 02:15:06.218",242369.07785192848,714771.4704147531,35.44832337622535,32.52687677410227,"POINT (35.44832337622535 32.52687677410227)","unknown"
232,"2021-04-28 02:15:10.282",243328.4865717328,717603.6932426131,35.458607133409906,32.55239537696403,"POINT (35.458607133409906 32.55239537696403)","rural"
238,"2021-04-28 02:15:14.700",240647.87989264383,713771.3339441087,35.42998062027983,32.51789245768983,"POINT (35.42998062027983 32.51789245768983)","urban"
424,"2021-04-28 02:15:17.584",243398.02281928968,714736.7398386244,35.45927444277397,32.52654188420095,"POINT (35.45927444277397 32.52654188420095)","rural"
429,"2021-04-28 02:15:17.659",241785.1310647864,714268.3866104402,35.44209597685022,32.52235223223395,"POINT (35.44209597685022 32.52235223223395)","rural"
430,"2021-04-28 02:15:17.443",243021.45788465932,714432.8705052454,35.455258738131796,32.52380987359682,"POINT (35.455258738131796 32.52380987359682)","unknown"
378,"2021-04-28 02:15:19.877",240813.23966469968,713479.1833765572,35.43173388375265,32.51525488421126,"POINT (35.43173388375265 32.51525488421126)","urban"
425,"2021-04-28 02:15:19.654",237963.3862512617,714958.8611335929,35.40143335662458,32.528648727636686,"POINT (35.40143335662458 32.528648727636686)","rural"
425,"2021-04-28 02:15:19.654",237963.3862512617,714958.8611335929,35.40143335662458,32.528648727636686,"POINT (35.40143335662458 32.528648727636686)","unknown"
310,"2021-04-28 02:15:20.714",237723.24484092745,714785.6136452338,35.39887389863446,32.52709048305558,"POINT (35.39887389863446 32.52709048305558)","rural"
424,"2021-04-28 02:15:21.584",243374.2459850784,714720.6241053623,35.4590209565168,32.52639707709443,"POINT (35.4590209565168 32.52639707709443)","rural"
229,"2021-04-28 02:15:23.049",236815.23876279104,715961.3219059488,35.38923085083949,32.53770675444852,"POINT (35.38923085083949 32.53770675444852)","rural"
232,"2021-04-28 02:15:26.281",243365.04094963463,717624.40369297,35.45899685040378,32.5525813401027,"POINT (35.45899685040378 32.5525813401027)","rural"
423,"2021-04-28 02:15:26.703",240314.47213069143,717351.1580322202,35.42651164860126,32.550178991997115,"POINT (35.42651164860126 32.550178991997115)","rural"
407,"2021-04-28 02:15:27.297",241165.0864046352,715002.797486854,35.43551358029876,32.52898691129967,"POINT (35.43551358029876 32.52898691129967)","water"
239,"2021-04-28 02:15:30.217",242366.1182754948,714792.2252945375,35.44829238050085,32.52706398735357,"POINT (35.44829238050085 32.52706398735357)","unknown"
225,"2021-04-28 02:15:33.463",239178.87637380176,717699.4192598476,35.4144286810584,32.55334012553254,"POINT (35.4144286810584 32.55334012553254)","rural"
423,"2021-04-28 02:15:34.703",240312.05933910623,717350.4921489282,35.42648594570354,32.55017303294216,"POINT (35.42648594570354 32.55017303294216)","rural"
429,"2021-04-28 02:15:37.658",241805.12757546987,714265.3942819658,35.44230873544418,32.52232484725026,"POINT (35.44230873544418 32.52232484725026)","rural"
423,"2021-04-28 02:15:38.703",240317.1661768691,717350.436058183,35.42654031509531,32.5501724311118,"POINT (35.42654031509531 32.5501724311118)","rural"
428,"2021-04-28 02:15:38.493",241203.55759333,717470.3421244802,35.43598017307211,32.551236625324655,"POINT (35.43598017307211 32.551236625324655)","urban"
229,"2021-04-28 02:15:39.048",236806.91114578568,715971.1168765853,35.38914238261025,32.53779520870008,"POINT (35.38914238261025 32.53779520870008)","rural"
167,"2021-04-28 02:15:39.012",243350.1023949684,713291.9879230536,35.45872769092685,32.513515207692684,"POINT (35.45872769092685 32.513515207692684)","rural"
167,"2021-04-28 02:15:39.012",243350.1023949684,713291.9879230536,35.45872769092685,32.513515207692684,"POINT (35.45872769092685 32.513515207692684)","rural"
423,"2021-04-28 02:15:42.702",240325.8356098443,717354.3174995129,35.42663270161975,32.550207267901705,"POINT (35.42663270161975 32.550207267901705)","rural"
19,"2021-04-28 02:15:42.220",243389.46918273656,717652.164195534,35.45925764260678,32.552831135633824,"POINT (35.45925764260678 32.552831135633824)","rural"
407,"2021-04-28 02:15:43.296",241139.26195478867,714996.1402361521,35.4352385480126,32.528927385878475,"POINT (35.4352385480126 32.528927385878475)","water"
429,"2021-04-28 02:15:45.657",241786.8534543642,714299.2769190029,35.44211504218193,32.52263074388886,"POINT (35.44211504218193 32.52263074388886)","rural"
239,"2021-04-28 02:15:46.216",242359.7649346854,714756.3348116791,35.4482238821208,32.526740484607224,"POINT (35.4482238821208 32.526740484607224)","unknown"
428,"2021-04-28 02:15:46.492",241153.60301756184,717495.0545768001,35.43544888986724,32.5514604417635,"POINT (35.43544888986724 32.5514604417635)","urban"
167,"2021-04-28 02:15:47.011",243350.1954003879,713293.2036728014,35.45872871158631,32.51352616843921,"POINT (35.45872871158631 32.51352616843921)","rural"
167,"2021-04-28 02:15:47.011",243350.1954003879,713293.2036728014,35.45872871158631,32.51352616843921,"POINT (35.45872871158631 32.51352616843921)","rural"
429,"2021-04-28 02:15:49.657",241791.87426685172,714321.1451528077,35.4421689998542,32.52282783468266,"POINT (35.4421689998542 32.52282783468266)","rural"
19,"2021-04-28 02:15:50.220",243378.9154162869,717649.1294131301,35.45914520016428,32.552803998062274,"POINT (35.45914520016428 32.552803998062274)","rural"
144,"2021-04-28 02:15:52.150",238179.01078748863,715265.4278574284,35.403734592881584,32.531409510471974,"POINT (35.403734592881584 32.531409510471974)","rural"
25,"2021-04-28 02:15:52.074",239703.7666273148,713926.9783774968,35.419935933409114,32.51931356531529,"POINT (35.419935933409114 32.51931356531529)","rural"
424,"2021-04-28 02:15:53.582",243303.51722232124,714457.1955881522,35.4582614538265,32.524023196242105,"POINT (35.4582614538265 32.524023196242105)","rural"
428,"2021-04-28 02:15:54.492",241205.99571937317,717477.7784341555,35.436006303394166,32.55130363245592,"POINT (35.436006303394166 32.55130363245592)","urban"
425,"2021-04-28 02:15:55.652",237958.0893302955,714961.6178572755,35.401377029844376,32.52867367411352,"POINT (35.401377029844376 32.52867367411352)","unknown"
430,"2021-04-28 02:15:57.440",243024.4376709863,714430.1655848228,35.45529038571742,32.52378541937022,"POINT (35.45529038571742 32.52378541937022)","unknown"
232,"2021-04-28 02:15:58.278",243366.5923523052,717625.5471262445,35.459013397132786,32.55259161723989,"POINT (35.459013397132786 32.55259161723989)","rural"
378,"2021-04-28 02:15:59.874",240791.5143738832,713526.8242918609,35.43150375230198,32.515684893671775,"POINT (35.43150375230198 32.515684893671775)","urban"
310,"2021-04-28 02:16:00.712",237723.84761854488,714788.0018093108,35.39888036095012,32.52711200790487,"POINT (35.39888036095012 32.52711200790487)","rural"
167,"2021-04-28 02:16:03.010",243361.94694667368,713294.6106836249,35.45885381066952,32.51353860295539,"POINT (35.45885381066952 32.51353860295539)","rural"
167,"2021-04-28 02:16:03.010",243361.94694667368,713294.6106836249,35.45885381066952,32.51353860295539,"POINT (35.45885381066952 32.51353860295539)","rural"
429,"2021-04-28 02:16:09.656",241739.84863128755,714349.0862886608,35.4416159322728,32.52308083292302,"POINT (35.4416159322728 32.52308083292302)","rural"
430,"2021-04-28 02:16:09.439",243022.5070192874,714429.409985579,35.455269817894006,32.523778646919,"POINT (35.455269817894006 32.523778646919)","unknown"
